=== education-table22.xlsx ===
Cell A1 | value='DBN' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell BF43 | value='0.08' | fill=00000000 | rows=[42] | cols=[57] | col_header=False | row_header=False | metadata=False
Cell BG43 | value='2.26' | fill=00000000 | rows=[42] | cols=[58] | col_header=False | row_header=False | metadata=False
Cell BH43 | value='0.83' | fill=00000000 | rows=[42] | cols=[59] | col_header=False | row_header=False | metadata=False
Cell BI43 | value='1.56' | fill=00000000 | rows=[42] | cols=[60] | col_header=False | row_header=False | metadata=False
Cell BJ43 | value='0.42' | fill=00000000 | rows=[42] | cols=[61] | col_header=False | row_header=False | metadata=False
Cell BK43 | value='2.64' | fill=00000000 | rows=[42] | cols=[62] | col_header=False | row_header=False | metadata=False
Cell BL43 | value='0.514' | fill=00000000 | rows=[42] | cols=[63] | col_header=False | row_header=False | metadata=False
Cell BM43 | value='0.47' | fill=00000000 | rows=[42] | cols=[64] | col_header=False | row_header=False | metadata=False
Cell BN43 | value='2.55' | fill=00000000 | rows=[42] | cols=[65] | col_header=False | row_header=False | metadata=False
Cell BO43 | value='0.524' | fill=00000000 | rows=[42] | cols=[66] | col_header=False | row_header=False | metadata=False
Cell BP43 | value='0.87' | fill=00000000 | rows=[42] | cols=[67] | col_header=False | row_header=False | metadata=False
Cell BQ43 | value='0.19' | fill=00000000 | rows=[42] | cols=[68] | col_header=False | row_header=False | metadata=False
Cell BR43 | value='2.45' | fill=00000000 | rows=[42] | cols=[69] | col_header=False | row_header=False | metadata=False
Cell BS43 | value='0.301' | fill=00000000 | rows=[42] | cols=[70] | col_header=False | row_header=False | metadata=False
Cell BT43 | value='0.2' | fill=00000000 | rows=[42] | cols=[71] | col_header=False | row_header=False | metadata=False
Cell BU43 | value='2.48' | fill=00000000 | rows=[42] | cols=[72] | col_header=False | row_header=False | metadata=False
Cell BV43 | value='0.294' | fill=00000000 | rows=[42] | cols=[73] | col_header=False | row_header=False | metadata=False
Cell BW43 | value='1.12' | fill=00000000 | rows=[42] | cols=[74] | col_header=False | row_header=False | metadata=False
Cell BX43 | value='0.44' | fill=00000000 | rows=[42] | cols=[75] | col_header=False | row_header=False | metadata=False
Cell BY43 | value='1.88' | fill=00000000 | rows=[42] | cols=[76] | col_header=False | row_header=False | metadata=False
Cell BZ43 | value='0.472' | fill=00000000 | rows=[42] | cols=[77] | col_header=False | row_header=False | metadata=False
Cell CA43 | value='0.49' | fill=00000000 | rows=[42] | cols=[78] | col_header=False | row_header=False | metadata=False
Cell CB43 | value='1.89' | fill=00000000 | rows=[42] | cols=[79] | col_header=False | row_header=False | metadata=False
Cell CC43 | value='0.45' | fill=00000000 | rows=[42] | cols=[80] | col_header=False | row_header=False | metadata=False
Cell A44 | value='23K647' | fill=00000000 | rows=[43] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B44 | value='Metropolitan Diploma Plus High School' | fill=00000000 | rows=[43] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C44 | value='38.4' | fill=7 | rows=[43] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D44 | value='A' | fill=7 | rows=[43] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E44 | value='7.11' | fill=00000000 | rows=[43] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F44 | value='1.8' | fill=00000000 | rows=[43] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G44 | value='11.66' | fill=00000000 | rows=[43] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H44 | value='0.539' | fill=00000000 | rows=[43] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I44 | value='1.76' | fill=00000000 | rows=[43] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J44 | value='11.48' | fill=00000000 | rows=[43] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K44 | value='0.55' | fill=00000000 | rows=[43] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L44 | value='10.06' | fill=00000000 | rows=[43] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M44 | value='2.8' | fill=00000000 | rows=[43] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N44 | value='12.42' | fill=00000000 | rows=[43] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O44 | value='0.755' | fill=00000000 | rows=[43] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P44 | value='3.01' | fill=00000000 | rows=[43] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q44 | value='12.25' | fill=00000000 | rows=[43] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R44 | value='0.763' | fill=00000000 | rows=[43] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S44 | value='11.93' | fill=00000000 | rows=[43] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T44 | value='5.54' | fill=00000000 | rows=[43] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U44 | value='13.7' | fill=00000000 | rows=[43] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V44 | value='0.783' | fill=00000000 | rows=[43] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W44 | value='5.82' | fill=00000000 | rows=[43] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X44 | value='13.34' | fill=00000000 | rows=[43] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y44 | value='0.813' | fill=00000000 | rows=[43] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z44 | value='11.08' | fill=00000000 | rows=[43] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA44 | value='5.59' | fill=00000000 | rows=[43] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB44 | value='13.17' | fill=00000000 | rows=[43] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC44 | value='0.724' | fill=00000000 | rows=[43] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD44 | value='5.76' | fill=00000000 | rows=[43] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE44 | value='12.98' | fill=00000000 | rows=[43] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF44 | value='0.737' | fill=00000000 | rows=[43] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG44 | value='-0.008' | fill=00000000 | rows=[43] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH44 | value='-0.113' | fill=00000000 | rows=[43] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI44 | value='0.087' | fill=00000000 | rows=[43] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ44 | value='0.525' | fill=00000000 | rows=[43] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK44 | value='-0.117' | fill=00000000 | rows=[43] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL44 | value='0.099' | fill=00000000 | rows=[43] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM44 | value='0.505' | fill=00000000 | rows=[43] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell AN44 | value='0.338' | fill=00000000 | rows=[43] | cols=[39] | col_header=False | row_header=False | metadata=False
Cell AO44 | value='0.034' | fill=00000000 | rows=[43] | cols=[40] | col_header=False | row_header=False | metadata=False
Cell AP44 | value='0.418' | fill=00000000 | rows=[43] | cols=[41] | col_header=False | row_header=False | metadata=False
Cell AQ44 | value='0.792' | fill=00000000 | rows=[43] | cols=[42] | col_header=False | row_header=False | metadata=False
Cell AR44 | value='0.014' | fill=00000000 | rows=[43] | cols=[43] | col_header=False | row_header=False | metadata=False
Cell AS44 | value='0.43' | fill=00000000 | rows=[43] | cols=[44] | col_header=False | row_header=False | metadata=False
Cell AT44 | value='0.779' | fill=00000000 | rows=[43] | cols=[45] | col_header=False | row_header=False | metadata=False
Cell AU44 | value='1.33' | fill=00000000 | rows=[43] | cols=[46] | col_header=False | row_header=False | metadata=False
Cell AV44 | value='0.4' | fill=00000000 | rows=[43] | cols=[47] | col_header=False | row_header=False | metadata=False
Cell AW44 | value='1.96' | fill=00000000 | rows=[43] | cols=[48] | col_header=False | row_header=False | metadata=False
Cell AX44 | value='0.596' | fill=00000000 | rows=[43] | cols=[49] | col_header=False | row_header=False | metadata=False
Cell AY44 | value='0.41' | fill=00000000 | rows=[43] | cols=[50] | col_header=False | row_header=False | metadata=False
Cell AZ44 | value='1.91' | fill=00000000 | rows=[43] | cols=[51] | col_header=False | row_header=False | metadata=False
Cell BA44 | value='0.613' | fill=00000000 | rows=[43] | cols=[52] | col_header=False | row_header=False | metadata=False
Cell BB44 | value='1.52' | fill=00000000 | rows=[43] | cols=[53] | col_header=False | row_header=False | metadata=False
Cell BC44 | value='0.2' | fill=00000000 | rows=[43] | cols=[54] | col_header=False | row_header=False | metadata=False
Cell BD44 | value='2.1' | fill=00000000 | rows=[43] | cols=[55] | col_header=False | row_header=False | metadata=False
Cell BE44 | value='0.695' | fill=00000000 | rows=[43] | cols=[56] | col_header=False | row_header=False | metadata=False
Cell BF44 | value='0.08' | fill=00000000 | rows=[43] | cols=[57] | col_header=False | row_header=False | metadata=False
Cell BG44 | value='2.26' | fill=00000000 | rows=[43] | cols=[58] | col_header=False | row_header=False | metadata=False
Cell BH44 | value='0.661' | fill=00000000 | rows=[43] | cols=[59] | col_header=False | row_header=False | metadata=False
Cell BI44 | value='2.24' | fill=00000000 | rows=[43] | cols=[60] | col_header=False | row_header=False | metadata=False
Cell BJ44 | value='0.51' | fill=00000000 | rows=[43] | cols=[61] | col_header=False | row_header=False | metadata=False
Cell BK44 | value='2.47' | fill=00000000 | rows=[43] | cols=[62] | col_header=False | row_header=False | metadata=False
Cell BL44 | value='0.883' | fill=00000000 | rows=[43] | cols=[63] | col_header=False | row_header=False | metadata=False
Cell BM44 | value='0.47' | fill=00000000 | rows=[43] | cols=[64] | col_header=False | row_header=False | metadata=False
Cell BN44 | value='2.55' | fill=00000000 | rows=[43] | cols=[65] | col_header=False | row_header=False | metadata=False
Cell BO44 | value='0.851' | fill=00000000 | rows=[43] | cols=[66] | col_header=False | row_header=False | metadata=False
Cell BP44 | value='2.35' | fill=00000000 | rows=[43] | cols=[67] | col_header=False | row_header=False | metadata=False
Cell BQ44 | value='0.27' | fill=00000000 | rows=[43] | cols=[68] | col_header=False | row_header=False | metadata=False
Cell BR44 | value='2.39' | fill=00000000 | rows=[43] | cols=[69] | col_header=False | row_header=False | metadata=False
Cell BS44 | value='0.981' | fill=00000000 | rows=[43] | cols=[70] | col_header=False | row_header=False | metadata=False
Cell BT44 | value='0.2' | fill=00000000 | rows=[43] | cols=[71] | col_header=False | row_header=False | metadata=False
Cell BU44 | value='2.48' | fill=00000000 | rows=[43] | cols=[72] | col_header=False | row_header=False | metadata=False
Cell BV44 | value='0.943' | fill=00000000 | rows=[43] | cols=[73] | col_header=False | row_header=False | metadata=False
Cell BW44 | value='1.49' | fill=00000000 | rows=[43] | cols=[74] | col_header=False | row_header=False | metadata=False
Cell BX44 | value='0.51' | fill=00000000 | rows=[43] | cols=[75] | col_header=False | row_header=False | metadata=False
Cell BY44 | value='1.85' | fill=00000000 | rows=[43] | cols=[76] | col_header=False | row_header=False | metadata=False
Cell BZ44 | value='0.731' | fill=00000000 | rows=[43] | cols=[77] | col_header=False | row_header=False | metadata=False
Cell CA44 | value='0.49' | fill=00000000 | rows=[43] | cols=[78] | col_header=False | row_header=False | metadata=False
Cell CB44 | value='1.89' | fill=00000000 | rows=[43] | cols=[79] | col_header=False | row_header=False | metadata=False
Cell CC44 | value='0.714' | fill=00000000 | rows=[43] | cols=[80] | col_header=False | row_header=False | metadata=False
Cell A45 | value='24Q744' | fill=00000000 | rows=[44] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B45 | value='VOYAGES Preparatory' | fill=00000000 | rows=[44] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C45 | value='42' | fill=7 | rows=[44] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D45 | value='A' | fill=7 | rows=[44] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E45 | value='8.76' | fill=00000000 | rows=[44] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F45 | value='2.17' | fill=00000000 | rows=[44] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G45 | value='11.43' | fill=00000000 | rows=[44] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H45 | value='0.712' | fill=00000000 | rows=[44] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I45 | value='1.76' | fill=00000000 | rows=[44] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J45 | value='11.48' | fill=00000000 | rows=[44] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K45 | value='0.72' | fill=00000000 | rows=[44] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L45 | value='10.83' | fill=00000000 | rows=[44] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M45 | value='2.99' | fill=00000000 | rows=[44] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N45 | value='12.37' | fill=00000000 | rows=[44] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O45 | value='0.836' | fill=00000000 | rows=[44] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P45 | value='3.01' | fill=00000000 | rows=[44] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q45 | value='12.25' | fill=00000000 | rows=[44] | cols=[16] | col_header=False | row_header=False | metadata=False
