=== education-table18.xlsx ===
Cell A1 | value='Grade' | fill=FFFFFF00 | rows=[0, 1, 2] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell H35 | value='0.170109356014581' | fill=00000000 | rows=[34] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I35 | value='41' | fill=00000000 | rows=[34] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J35 | value='0.996354799513973' | fill=00000000 | rows=[34] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K35 | value='986' | fill=00000000 | rows=[34] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L35 | value='23.9611178614824' | fill=00000000 | rows=[34] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M35 | value='507' | fill=00000000 | rows=[34] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N35 | value='12.3207776427704' | fill=00000000 | rows=[34] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O35 | value='1-3' | fill=00000000 | rows=[34] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P35 | value='0.0486026731470231' | fill=00000000 | rows=[34] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q35 | value='5' | fill=00000000 | rows=[34] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R35 | value='0.121506682867558' | fill=00000000 | rows=[34] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S35 | value='146' | fill=00000000 | rows=[34] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T35 | value='3.54799513973269' | fill=00000000 | rows=[34] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U35 | value='11' | fill=00000000 | rows=[34] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V35 | value='0.267314702308627' | fill=00000000 | rows=[34] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W35 | value='26' | fill=00000000 | rows=[34] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X35 | value='0.6318347509113' | fill=00000000 | rows=[34] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y35 | value='433' | fill=00000000 | rows=[34] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z35 | value='100' | fill=00000000 | rows=[34] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell B36 | value='Total' | fill=FF00B0F0 | rows=[35] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C36 | value='4115' | fill=FF00B0F0 | rows=[35] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D36 | value='100' | fill=FF00B0F0 | rows=[35] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E36 | value='17' | fill=FF00B0F0 | rows=[35] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F36 | value='0.413122721749696' | fill=FF00B0F0 | rows=[35] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G36 | value='20' | fill=FF00B0F0 | rows=[35] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H36 | value='0.486026731470231' | fill=FF00B0F0 | rows=[35] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I36 | value='119' | fill=FF00B0F0 | rows=[35] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J36 | value='2.89185905224787' | fill=FF00B0F0 | rows=[35] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K36 | value='2469' | fill=FF00B0F0 | rows=[35] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell L36 | value='60' | fill=FF00B0F0 | rows=[35] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell M36 | value='1471' | fill=FF00B0F0 | rows=[35] | cols=[12] | col_header=False | row_header=False | metadata=True
Cell N36 | value='35.7472660996355' | fill=FF00B0F0 | rows=[35] | cols=[13] | col_header=False | row_header=False | metadata=True
Cell O36 | value='4' | fill=FF00B0F0 | rows=[35] | cols=[14] | col_header=False | row_header=False | metadata=True
Cell P36 | value='0.0972053462940462' | fill=FF00B0F0 | rows=[35] | cols=[15] | col_header=False | row_header=False | metadata=True
Cell Q36 | value='15' | fill=FF00B0F0 | rows=[35] | cols=[16] | col_header=False | row_header=False | metadata=True
Cell R36 | value='0.364520048602673' | fill=FF00B0F0 | rows=[35] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell S36 | value='491' | fill=FF00B0F0 | rows=[35] | cols=[18] | col_header=False | row_header=False | metadata=True
Cell T36 | value='11.9319562575942' | fill=FF00B0F0 | rows=[35] | cols=[19] | col_header=False | row_header=False | metadata=True
Cell U36 | value='23' | fill=FF00B0F0 | rows=[35] | cols=[20] | col_header=False | row_header=False | metadata=True
Cell V36 | value='0.558930741190765' | fill=FF00B0F0 | rows=[35] | cols=[21] | col_header=False | row_header=False | metadata=True
Cell W36 | value='71' | fill=FF00B0F0 | rows=[35] | cols=[22] | col_header=False | row_header=False | metadata=True
Cell X36 | value='1.72539489671932' | fill=FF00B0F0 | rows=[35] | cols=[23] | col_header=False | row_header=False | metadata=True
Cell Y36 | value='433' | fill=FF00B0F0 | rows=[35] | cols=[24] | col_header=False | row_header=False | metadata=True
Cell Z36 | value='100' | fill=FF00B0F0 | rows=[35] | cols=[25] | col_header=False | row_header=False | metadata=True
Cell B37 | value='Male' | fill=FF00B050 | rows=[36] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C37 | value='1209' | fill=FF00B0F0 | rows=[36] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D37 | value='62.6749611197512' | fill=FF00B0F0 | rows=[36] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E37 | value='6' | fill=00000000 | rows=[36] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F37 | value='0.31104199066874' | fill=00000000 | rows=[36] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G37 | value='6' | fill=00000000 | rows=[36] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H37 | value='0.31104199066874' | fill=00000000 | rows=[36] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I37 | value='41' | fill=00000000 | rows=[36] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J37 | value='2.12545360290306' | fill=00000000 | rows=[36] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K37 | value='744' | fill=00000000 | rows=[36] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L37 | value='38.5692068429238' | fill=00000000 | rows=[36] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M37 | value='401' | fill=00000000 | rows=[36] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N37 | value='20.7879730430275' | fill=00000000 | rows=[36] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O37 | value='0' | fill=00000000 | rows=[36] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P37 | value='0' | fill=00000000 | rows=[36] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q37 | value='11' | fill=00000000 | rows=[36] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R37 | value='0.570243649559357' | fill=00000000 | rows=[36] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S37 | value='143' | fill=00000000 | rows=[36] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T37 | value='7.41316744427164' | fill=00000000 | rows=[36] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U37 | value='9' | fill=00000000 | rows=[36] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V37 | value='0.46656298600311' | fill=00000000 | rows=[36] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W37 | value='20' | fill=00000000 | rows=[36] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X37 | value='1.03680663556247' | fill=00000000 | rows=[36] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y37 | value='433' | fill=00000000 | rows=[36] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z37 | value='100' | fill=00000000 | rows=[36] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell A38 | value='11' | fill=FF00B050 | rows=[37] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B38 | value='Female' | fill=FF00B050 | rows=[37] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C38 | value='720' | fill=FF00B0F0 | rows=[37] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D38 | value='37.3250388802488' | fill=FF00B0F0 | rows=[37] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E38 | value='5' | fill=None | rows=[37] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F38 | value='0.259201658890617' | fill=None | rows=[37] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G38 | value='1-3' | fill=None | rows=[37] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H38 | value='0.103680663556247' | fill=None | rows=[37] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I38 | value='29' | fill=None | rows=[37] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J38 | value='1.50336962156558' | fill=None | rows=[37] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K38 | value='476' | fill=None | rows=[37] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L38 | value='24.6759979263867' | fill=None | rows=[37] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M38 | value='201' | fill=None | rows=[37] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N38 | value='10.4199066874028' | fill=None | rows=[37] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O38 | value='1-3' | fill=None | rows=[37] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P38 | value='0.103680663556247' | fill=None | rows=[37] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q38 | value='5' | fill=None | rows=[37] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R38 | value='0.259201658890617' | fill=None | rows=[37] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S38 | value='61' | fill=None | rows=[37] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T38 | value='3.16226023846553' | fill=None | rows=[37] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U38 | value='4' | fill=None | rows=[37] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V38 | value='0.207361327112494' | fill=None | rows=[37] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W38 | value='16' | fill=None | rows=[37] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X38 | value='0.829445308449974' | fill=None | rows=[37] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y38 | value='433' | fill=None | rows=[37] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z38 | value='100' | fill=None | rows=[37] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell B39 | value='Total' | fill=FF00B0F0 | rows=[38] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C39 | value='1929' | fill=FF00B0F0 | rows=[38] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D39 | value='100' | fill=FF00B0F0 | rows=[38] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E39 | value='11' | fill=FF00B0F0 | rows=[38] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F39 | value='0.570243649559357' | fill=FF00B0F0 | rows=[38] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G39 | value='8' | fill=FF00B0F0 | rows=[38] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H39 | value='0.414722654224987' | fill=FF00B0F0 | rows=[38] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I39 | value='70' | fill=FF00B0F0 | rows=[38] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J39 | value='3.62882322446864' | fill=FF00B0F0 | rows=[38] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K39 | value='1220' | fill=FF00B0F0 | rows=[38] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell L39 | value='63.2452047693105' | fill=FF00B0F0 | rows=[38] | cols=[11] | col_header=False | row_header=False | metadata=True
Cell M39 | value='602' | fill=FF00B0F0 | rows=[38] | cols=[12] | col_header=False | row_header=False | metadata=True
Cell N39 | value='31.2078797304303' | fill=FF00B0F0 | rows=[38] | cols=[13] | col_header=False | row_header=False | metadata=True
Cell O39 | value='1-3' | fill=FF00B0F0 | rows=[38] | cols=[14] | col_header=False | row_header=False | metadata=True
Cell P39 | value='0.103680663556247' | fill=FF00B0F0 | rows=[38] | cols=[15] | col_header=False | row_header=False | metadata=True
Cell Q39 | value='16' | fill=FF00B0F0 | rows=[38] | cols=[16] | col_header=False | row_header=False | metadata=True
Cell R39 | value='0.829445308449974' | fill=FF00B0F0 | rows=[38] | cols=[17] | col_header=False | row_header=False | metadata=True
Cell S39 | value='204' | fill=FF00B0F0 | rows=[38] | cols=[18] | col_header=False | row_header=False | metadata=True
Cell T39 | value='10.5754276827372' | fill=FF00B0F0 | rows=[38] | cols=[19] | col_header=False | row_header=False | metadata=True
Cell U39 | value='13' | fill=FF00B0F0 | rows=[38] | cols=[20] | col_header=False | row_header=False | metadata=True
Cell V39 | value='0.673924313115604' | fill=FF00B0F0 | rows=[38] | cols=[21] | col_header=False | row_header=False | metadata=True
Cell W39 | value='36' | fill=FF00B0F0 | rows=[38] | cols=[22] | col_header=False | row_header=False | metadata=True
Cell X39 | value='1.86625194401244' | fill=FF00B0F0 | rows=[38] | cols=[23] | col_header=False | row_header=False | metadata=True
Cell Y39 | value='433' | fill=FF00B0F0 | rows=[38] | cols=[24] | col_header=False | row_header=False | metadata=True
Cell Z39 | value='100' | fill=FF00B0F0 | rows=[38] | cols=[25] | col_header=False | row_header=False | metadata=True
