=== economy-table27.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2] | col_header=True | row_header=True | metadata=False
Cell D193 | value='114.298112793' | fill=00000000 | rows=[192] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E193 | value='114.971126382' | fill=00000000 | rows=[192] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F193 | value='115.341728053' | fill=00000000 | rows=[192] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G193 | value='116.267235527' | fill=00000000 | rows=[192] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H193 | value='117.207646444' | fill=00000000 | rows=[192] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A194 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[193] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A195 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[194] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B195 | value='2020, Units' | fill=FFE2F2FB | rows=[194] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D195 | value='119.511118639' | fill=00000000 | rows=[194] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E195 | value='120.918590872' | fill=00000000 | rows=[194] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F195 | value='121.285621509' | fill=00000000 | rows=[194] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G195 | value='122.495907012' | fill=00000000 | rows=[194] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H195 | value='123.17734323' | fill=00000000 | rows=[194] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A196 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[195] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B196 | value='2020, Units' | fill=FFE2F2FB | rows=[195] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D196 | value='111.887994744' | fill=00000000 | rows=[195] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E196 | value='114.255000817' | fill=00000000 | rows=[195] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F196 | value='115.609363617' | fill=00000000 | rows=[195] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G196 | value='116.985673558' | fill=00000000 | rows=[195] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H196 | value='117.972467443' | fill=00000000 | rows=[195] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A197 | value='·  Gross capital formation' | fill=FF00B050 | rows=[196] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A198 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[197] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B198 | value='2020, Units' | fill=FFE2F2FB | rows=[197] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D198 | value='119.742548626' | fill=00000000 | rows=[197] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E198 | value='120.521598209' | fill=00000000 | rows=[197] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F198 | value='121.757100204' | fill=00000000 | rows=[197] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G198 | value='122.104473645' | fill=00000000 | rows=[197] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H198 | value='122.095195797' | fill=00000000 | rows=[197] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A199 | value='·  External balance of goods and services' | fill=FF00B050 | rows=[198] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A200 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[199] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B200 | value='2020, Units' | fill=FFE2F2FB | rows=[199] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D200 | value='119.159765918' | fill=00000000 | rows=[199] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E200 | value='119.864965694' | fill=00000000 | rows=[199] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F200 | value='120.785935776' | fill=00000000 | rows=[199] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G200 | value='121.152991241' | fill=00000000 | rows=[199] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H200 | value='120.786483029' | fill=00000000 | rows=[199] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A201 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[200] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B201 | value='2020, Units' | fill=FFE2F2FB | rows=[200] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D201 | value='124.823751928' | fill=00000000 | rows=[200] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E201 | value='125.932727727' | fill=00000000 | rows=[200] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F201 | value='123.478153092' | fill=00000000 | rows=[200] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G201 | value='125.253629976' | fill=00000000 | rows=[200] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H201 | value='123.872118462' | fill=00000000 | rows=[200] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A202 | value='Adjustment: Neither seasonally adjusted nor calendar adjusted' | fill=FFFFFF00 | rows=[201] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A203 | value='Unit of measure: National currency' | fill=FFFFFF00 | rows=[202] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A204 | value='Price base: Chain linked volume' | fill=FFFFFF00 | rows=[203] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A205 | value='Transformation: Non transformed data' | fill=FFFFFF00 | rows=[204] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A206 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[205] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B206 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[205] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D206 | value='93480.1' | fill=00000000 | rows=[205] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E206 | value='97133.6' | fill=00000000 | rows=[205] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F206 | value='93938.4' | fill=00000000 | rows=[205] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G206 | value='94325.3' | fill=00000000 | rows=[205] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A207 | value='·  Domestic demand, Total economy' | fill=FF00B050 | rows=[206] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B207 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[206] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D207 | value='89590.5' | fill=00000000 | rows=[206] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E207 | value='90880.3' | fill=00000000 | rows=[206] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F207 | value='85208.4' | fill=00000000 | rows=[206] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G207 | value='90146.2' | fill=00000000 | rows=[206] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A208 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[207] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B208 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[207] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D208 | value='68027.7' | fill=00000000 | rows=[207] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E208 | value='68369.9' | fill=00000000 | rows=[207] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F208 | value='64631.3' | fill=00000000 | rows=[207] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G208 | value='66264.4' | fill=00000000 | rows=[207] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A209 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[208] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B209 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[208] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D209 | value='49073.4' | fill=00000000 | rows=[208] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E209 | value='48595.6' | fill=00000000 | rows=[208] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F209 | value='45302.8' | fill=00000000 | rows=[208] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G209 | value='47035.4' | fill=00000000 | rows=[208] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A210 | value='·  ·  ·  Final consumption expenditure, Households' | fill=FF00B050 | rows=[209] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B210 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[209] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D210 | value='47084.5' | fill=00000000 | rows=[209] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E210 | value='46578.9' | fill=00000000 | rows=[209] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F210 | value='43286' | fill=00000000 | rows=[209] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G210 | value='45007.2' | fill=00000000 | rows=[209] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A211 | value='·  ·  ·  Final consumption expenditure, Non-profit institutions serving households' | fill=FF00B050 | rows=[210] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B211 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[210] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D211 | value='1990' | fill=00000000 | rows=[210] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E211 | value='2017.6' | fill=00000000 | rows=[210] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F211 | value='2017.5' | fill=00000000 | rows=[210] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G211 | value='2029' | fill=00000000 | rows=[210] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A212 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[211] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B212 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[211] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D212 | value='18964' | fill=00000000 | rows=[211] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E212 | value='19773.4' | fill=00000000 | rows=[211] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F212 | value='19338.9' | fill=00000000 | rows=[211] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G212 | value='19230.2' | fill=00000000 | rows=[211] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A213 | value='·  ·  Individual consumption expenditure, Total economy' | fill=FF00B050 | rows=[212] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A214 | value='·  ·  ·  Individual consumption expenditure, General government' | fill=FF00B050 | rows=[213] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B214 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[213] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D214 | value='12080.4' | fill=00000000 | rows=[213] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E214 | value='12177.1' | fill=00000000 | rows=[213] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F214 | value='12384.7' | fill=00000000 | rows=[213] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G214 | value='12212.5' | fill=00000000 | rows=[213] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell A215 | value='·  ·  Collective consumption expenditure, Total economy' | fill=FF00B050 | rows=[214] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A216 | value='·  ·  ·  Collective consumption expenditure, General government' | fill=FF00B050 | rows=[215] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B216 | value='2015, Millions, Euro' | fill=FFE2F2FB | rows=[215] | cols=[1] | col_header=False | row_header=False | metadata=False
