=== economy-table28.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=True | metadata=False
Cell D126 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[125] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E126 | value='·  ·  Central government' | fill=FF00B050 | rows=[125] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G126 | value='..' | fill=00000000 | rows=[125] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H126 | value='..' | fill=00000000 | rows=[125] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I126 | value='..' | fill=00000000 | rows=[125] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J126 | value='..' | fill=00000000 | rows=[125] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K126 | value='..' | fill=00000000 | rows=[125] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L126 | value='..' | fill=00000000 | rows=[125] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M126 | value='..' | fill=00000000 | rows=[125] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N126 | value='..' | fill=00000000 | rows=[125] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O126 | value='..' | fill=00000000 | rows=[125] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P126 | value='..' | fill=00000000 | rows=[125] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q126 | value='..' | fill=00000000 | rows=[125] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R126 | value='..' | fill=00000000 | rows=[125] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S126 | value='..' | fill=00000000 | rows=[125] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T126 | value='..' | fill=00000000 | rows=[125] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A127 | value='Temporary reduction in fuel excise duty (ID 718)' | fill=FF00B050 | rows=[126] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B127 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[126] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C127 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[126] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D127 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[126] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E127 | value='Total economy' | fill=FF00B050 | rows=[126] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A128 | value='Temporary reduction in fuel excise duty (ID 718)' | fill=FF00B050 | rows=[127] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B128 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[127] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C128 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[127] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D128 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[127] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E128 | value='·  General government' | fill=FF00B050 | rows=[127] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A129 | value='Temporary reduction in fuel excise duty (ID 718)' | fill=FF00B050 | rows=[128] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B129 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[128] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C129 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[128] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D129 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[128] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E129 | value='·  ·  Central government' | fill=FF00B050 | rows=[128] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G129 | value='..' | fill=00000000 | rows=[128] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H129 | value='..' | fill=00000000 | rows=[128] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I129 | value='..' | fill=00000000 | rows=[128] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J129 | value='..' | fill=00000000 | rows=[128] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K129 | value='..' | fill=00000000 | rows=[128] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L129 | value='..' | fill=00000000 | rows=[128] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M129 | value='..' | fill=00000000 | rows=[128] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N129 | value='..' | fill=00000000 | rows=[128] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O129 | value='..' | fill=00000000 | rows=[128] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P129 | value='..' | fill=00000000 | rows=[128] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q129 | value='..' | fill=00000000 | rows=[128] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R129 | value='..' | fill=00000000 | rows=[128] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S129 | value='..' | fill=00000000 | rows=[128] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T129 | value='..' | fill=00000000 | rows=[128] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A130 | value='Energy tax cuts for households (ID 722)' | fill=FF00B050 | rows=[129] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B130 | value='Total' | fill=FF00B050 | rows=[129] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A131 | value='Energy tax cuts for households (ID 722)' | fill=FF00B050 | rows=[130] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B131 | value='·  Beneficiary' | fill=FF00B050 | rows=[130] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A132 | value='Energy tax cuts for households (ID 722)' | fill=FF00B050 | rows=[131] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B132 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[131] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C132 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[131] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D132 | value='Natural Gas' | fill=FF00B050 | rows=[131] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E132 | value='Total economy' | fill=FF00B050 | rows=[131] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A133 | value='Energy tax cuts for households (ID 722)' | fill=FF00B050 | rows=[132] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B133 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[132] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C133 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[132] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D133 | value='Natural Gas' | fill=FF00B050 | rows=[132] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E133 | value='·  General government' | fill=FF00B050 | rows=[132] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A134 | value='Energy tax cuts for households (ID 722)' | fill=FF00B050 | rows=[133] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B134 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[133] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C134 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[133] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D134 | value='Natural Gas' | fill=FF00B050 | rows=[133] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E134 | value='·  ·  Central government' | fill=FF00B050 | rows=[133] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G134 | value='..' | fill=00000000 | rows=[133] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H134 | value='..' | fill=00000000 | rows=[133] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I134 | value='..' | fill=00000000 | rows=[133] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J134 | value='..' | fill=00000000 | rows=[133] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K134 | value='..' | fill=00000000 | rows=[133] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L134 | value='..' | fill=00000000 | rows=[133] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M134 | value='..' | fill=00000000 | rows=[133] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N134 | value='..' | fill=00000000 | rows=[133] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O134 | value='..' | fill=00000000 | rows=[133] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P134 | value='..' | fill=00000000 | rows=[133] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q134 | value='..' | fill=00000000 | rows=[133] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R134 | value='..' | fill=00000000 | rows=[133] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S134 | value='2512592933' | fill=00000000 | rows=[133] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T134 | value='..' | fill=00000000 | rows=[133] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A135 | value='Energy tax cuts for households (ID 722)' | fill=FF00B050 | rows=[134] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B135 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[134] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C135 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[134] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D135 | value='End-use electricity' | fill=FF00B050 | rows=[134] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E135 | value='Total economy' | fill=FF00B050 | rows=[134] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A136 | value='Energy tax cuts for households (ID 722)' | fill=FF00B050 | rows=[135] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B136 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[135] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C136 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[135] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D136 | value='End-use electricity' | fill=FF00B050 | rows=[135] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E136 | value='·  General government' | fill=FF00B050 | rows=[135] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A137 | value='Energy tax cuts for households (ID 722)' | fill=FF00B050 | rows=[136] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B137 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[136] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C137 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[136] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D137 | value='End-use electricity' | fill=FF00B050 | rows=[136] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E137 | value='·  ·  Central government' | fill=FF00B050 | rows=[136] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G137 | value='..' | fill=00000000 | rows=[136] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H137 | value='..' | fill=00000000 | rows=[136] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I137 | value='..' | fill=00000000 | rows=[136] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J137 | value='..' | fill=00000000 | rows=[136] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K137 | value='..' | fill=00000000 | rows=[136] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L137 | value='..' | fill=00000000 | rows=[136] | cols=[11] | col_header=False | row_header=False | metadata=False
