=== economy-table29.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=True | metadata=False
Cell B269 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[268] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C269 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[268] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D269 | value='Natural Gas' | fill=FF00B050 | rows=[268] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E269 | value='·  ·  Local government' | fill=FF00B050 | rows=[268] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G269 | value='..' | fill=00000000 | rows=[268] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H269 | value='..' | fill=00000000 | rows=[268] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I269 | value='..' | fill=00000000 | rows=[268] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J269 | value='..' | fill=00000000 | rows=[268] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K269 | value='..' | fill=00000000 | rows=[268] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L269 | value='..' | fill=00000000 | rows=[268] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M269 | value='231841543' | fill=00000000 | rows=[268] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N269 | value='317271581' | fill=00000000 | rows=[268] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O269 | value='401716405' | fill=00000000 | rows=[268] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P269 | value='475799536' | fill=00000000 | rows=[268] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q269 | value='535481218' | fill=00000000 | rows=[268] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R269 | value='621288200' | fill=00000000 | rows=[268] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S269 | value='645424116' | fill=00000000 | rows=[268] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T269 | value='670709767' | fill=00000000 | rows=[268] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A270 | value='Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)' | fill=FF00B050 | rows=[269] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B270 | value='Total' | fill=FF00B050 | rows=[269] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A271 | value='Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)' | fill=FF00B050 | rows=[270] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B271 | value='·  Beneficiary' | fill=FF00B050 | rows=[270] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A272 | value='Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)' | fill=FF00B050 | rows=[271] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B272 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[271] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C272 | value='Extraction or mining stage' | fill=FF00B050 | rows=[271] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D272 | value='Coal' | fill=FF00B050 | rows=[271] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A273 | value='Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)' | fill=FF00B050 | rows=[272] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B273 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[272] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C273 | value='Extraction or mining stage' | fill=FF00B050 | rows=[272] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D273 | value='·  Coking Coal' | fill=FF00B050 | rows=[272] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E273 | value='Total economy' | fill=FF00B050 | rows=[272] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A274 | value='Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)' | fill=FF00B050 | rows=[273] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B274 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[273] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C274 | value='Extraction or mining stage' | fill=FF00B050 | rows=[273] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D274 | value='·  Coking Coal' | fill=FF00B050 | rows=[273] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E274 | value='·  General government' | fill=FF00B050 | rows=[273] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A275 | value='Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)' | fill=FF00B050 | rows=[274] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B275 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[274] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C275 | value='Extraction or mining stage' | fill=FF00B050 | rows=[274] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D275 | value='·  Coking Coal' | fill=FF00B050 | rows=[274] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E275 | value='·  ·  Central government' | fill=FF00B050 | rows=[274] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G275 | value='139873307' | fill=00000000 | rows=[274] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H275 | value='152720278' | fill=00000000 | rows=[274] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I275 | value='153039665' | fill=00000000 | rows=[274] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J275 | value='1103277613' | fill=00000000 | rows=[274] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K275 | value='172246049' | fill=00000000 | rows=[274] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L275 | value='1344231832' | fill=00000000 | rows=[274] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M275 | value='970154540' | fill=00000000 | rows=[274] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N275 | value='635217761' | fill=00000000 | rows=[274] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O275 | value='593985311' | fill=00000000 | rows=[274] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P275 | value='716087716' | fill=00000000 | rows=[274] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q275 | value='793610033' | fill=00000000 | rows=[274] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R275 | value='730163127' | fill=00000000 | rows=[274] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S275 | value='539925326' | fill=00000000 | rows=[274] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T275 | value='859070222' | fill=00000000 | rows=[274] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A276 | value='Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)' | fill=FF00B050 | rows=[275] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B276 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[275] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C276 | value='Extraction or mining stage' | fill=FF00B050 | rows=[275] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D276 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[275] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E276 | value='Total economy' | fill=FF00B050 | rows=[275] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A277 | value='Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)' | fill=FF00B050 | rows=[276] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B277 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[276] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C277 | value='Extraction or mining stage' | fill=FF00B050 | rows=[276] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D277 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[276] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E277 | value='·  General government' | fill=FF00B050 | rows=[276] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A278 | value='Government Coal Exploration, Mining, and Washing Subsidies (CENTRAL)' | fill=FF00B050 | rows=[277] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B278 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[277] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C278 | value='Extraction or mining stage' | fill=FF00B050 | rows=[277] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D278 | value='·  Other Bituminous Coal' | fill=FF00B050 | rows=[277] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E278 | value='·  ·  Central government' | fill=FF00B050 | rows=[277] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G278 | value='632226693' | fill=00000000 | rows=[277] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H278 | value='646479722' | fill=00000000 | rows=[277] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I278 | value='645860335' | fill=00000000 | rows=[277] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J278 | value='4343722387' | fill=00000000 | rows=[277] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K278 | value='656253951' | fill=00000000 | rows=[277] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L278 | value='5301768168' | fill=00000000 | rows=[277] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M278 | value='3794845460' | fill=00000000 | rows=[277] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N278 | value='2799782239' | fill=00000000 | rows=[277] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O278 | value='2710014689' | fill=00000000 | rows=[277] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P278 | value='3357912284' | fill=00000000 | rows=[277] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q278 | value='3611389967' | fill=00000000 | rows=[277] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R278 | value='3680836873' | fill=00000000 | rows=[277] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S278 | value='2962074674' | fill=00000000 | rows=[277] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T278 | value='4712929778' | fill=00000000 | rows=[277] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A279 | value='Ningxia Coal Design Research Center' | fill=FF00B050 | rows=[278] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B279 | value='Total' | fill=FF00B050 | rows=[278] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A280 | value='Ningxia Coal Design Research Center' | fill=FF00B050 | rows=[279] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B280 | value='·  Beneficiary' | fill=FF00B050 | rows=[279] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A281 | value='Ningxia Coal Design Research Center' | fill=FF00B050 | rows=[280] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B281 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[280] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C281 | value='Extraction or mining stage' | fill=FF00B050 | rows=[280] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D281 | value='Coal' | fill=FF00B050 | rows=[280] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A282 | value='Ningxia Coal Design Research Center' | fill=FF00B050 | rows=[281] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B282 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[281] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C282 | value='Extraction or mining stage' | fill=FF00B050 | rows=[281] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D282 | value='·  Coking Coal' | fill=FF00B050 | rows=[281] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E282 | value='Total economy' | fill=FF00B050 | rows=[281] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A283 | value='Ningxia Coal Design Research Center' | fill=FF00B050 | rows=[282] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B283 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[282] | cols=[1] | col_header=False | row_header=True | metadata=False
