=== education-table21.xlsx ===
Cell A1 | value='DBN' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell AH38 | value='0.449' | fill=00000000 | rows=[37] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI38 | value='0.903' | fill=00000000 | rows=[37] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ38 | value='0.626' | fill=00000000 | rows=[37] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK38 | value='0.466' | fill=00000000 | rows=[37] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL38 | value='0.944' | fill=00000000 | rows=[37] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM38 | value='0.559' | fill=00000000 | rows=[37] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell A39 | value='18K635' | fill=FF00B0F0 | rows=[38] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B39 | value='Olympus Academy' | fill=FF00B050 | rows=[38] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C39 | value='12.8' | fill=7 | rows=[38] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D39 | value='B' | fill=7 | rows=[38] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E39 | value='0.545' | fill=00000000 | rows=[38] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F39 | value='0.239' | fill=00000000 | rows=[38] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G39 | value='0.727' | fill=00000000 | rows=[38] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H39 | value='0.627' | fill=00000000 | rows=[38] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I39 | value='0.237' | fill=00000000 | rows=[38] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J39 | value='0.813' | fill=00000000 | rows=[38] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K39 | value='0.535' | fill=00000000 | rows=[38] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L39 | value='1.866' | fill=00000000 | rows=[38] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M39 | value='0.433' | fill=00000000 | rows=[38] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N39 | value='2.491' | fill=00000000 | rows=[38] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O39 | value='0.696' | fill=00000000 | rows=[38] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P39 | value='0.153' | fill=00000000 | rows=[38] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q39 | value='3.087' | fill=00000000 | rows=[38] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R39 | value='0.584' | fill=00000000 | rows=[38] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S39 | value='0.352' | fill=00000000 | rows=[38] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T39 | value='0.089' | fill=00000000 | rows=[38] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U39 | value='0.565' | fill=00000000 | rows=[38] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V39 | value='0.553' | fill=00000000 | rows=[38] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W39 | value='0.04' | fill=00000000 | rows=[38] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X39 | value='0.702' | fill=00000000 | rows=[38] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y39 | value='0.471' | fill=00000000 | rows=[38] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z39 | value='0.615' | fill=00000000 | rows=[38] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA39 | value='0.303' | fill=00000000 | rows=[38] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB39 | value='0.733' | fill=00000000 | rows=[38] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC39 | value='0.726' | fill=00000000 | rows=[38] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD39 | value='0.303' | fill=00000000 | rows=[38] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE39 | value='0.761' | fill=00000000 | rows=[38] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF39 | value='0.681' | fill=00000000 | rows=[38] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG39 | value='0.813' | fill=00000000 | rows=[38] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH39 | value='0.463' | fill=00000000 | rows=[38] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI39 | value='0.913' | fill=00000000 | rows=[38] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ39 | value='0.778' | fill=00000000 | rows=[38] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK39 | value='0.466' | fill=00000000 | rows=[38] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL39 | value='0.944' | fill=00000000 | rows=[38] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM39 | value='0.726' | fill=00000000 | rows=[38] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell A40 | value='18K673' | fill=FF00B0F0 | rows=[39] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B40 | value='EAST BROOKLYN COMMUNITY HIGH SCHOOL' | fill=FF00B050 | rows=[39] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C40 | value='11.1' | fill=7 | rows=[39] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D40 | value='C' | fill=7 | rows=[39] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E40 | value='0.533' | fill=00000000 | rows=[39] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F40 | value='0.269' | fill=00000000 | rows=[39] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G40 | value='0.741' | fill=00000000 | rows=[39] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H40 | value='0.559' | fill=00000000 | rows=[39] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I40 | value='0.237' | fill=00000000 | rows=[39] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J40 | value='0.813' | fill=00000000 | rows=[39] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K40 | value='0.514' | fill=00000000 | rows=[39] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L40 | value='1.578' | fill=00000000 | rows=[39] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M40 | value='0.449' | fill=00000000 | rows=[39] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N40 | value='2.687' | fill=00000000 | rows=[39] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O40 | value='0.504' | fill=00000000 | rows=[39] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P40 | value='0.153' | fill=00000000 | rows=[39] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q40 | value='3.087' | fill=00000000 | rows=[39] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R40 | value='0.486' | fill=00000000 | rows=[39] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S40 | value='0.333' | fill=00000000 | rows=[39] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T40 | value='0.102' | fill=00000000 | rows=[39] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U40 | value='0.606' | fill=00000000 | rows=[39] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V40 | value='0.458' | fill=00000000 | rows=[39] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W40 | value='0.04' | fill=00000000 | rows=[39] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X40 | value='0.702' | fill=00000000 | rows=[39] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y40 | value='0.443' | fill=00000000 | rows=[39] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z40 | value='0.605' | fill=00000000 | rows=[39] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA40 | value='0.292' | fill=00000000 | rows=[39] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB40 | value='0.744' | fill=00000000 | rows=[39] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC40 | value='0.692' | fill=00000000 | rows=[39] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD40 | value='0.303' | fill=00000000 | rows=[39] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE40 | value='0.761' | fill=00000000 | rows=[39] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF40 | value='0.659' | fill=00000000 | rows=[39] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG40 | value='.' | fill=00000000 | rows=[39] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH40 | value='0.485' | fill=00000000 | rows=[39] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI40 | value='0.915' | fill=00000000 | rows=[39] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ40 | value='.' | fill=00000000 | rows=[39] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK40 | value='0.466' | fill=00000000 | rows=[39] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL40 | value='0.944' | fill=00000000 | rows=[39] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM40 | value='.' | fill=00000000 | rows=[39] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell A41 | value='21K728' | fill=FF00B0F0 | rows=[40] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B41 | value='Liberation Diploma Plus' | fill=FF00B050 | rows=[40] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C41 | value='18.1' | fill=7 | rows=[40] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D41 | value='A' | fill=7 | rows=[40] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E41 | value='0.761' | fill=00000000 | rows=[40] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F41 | value='0.284' | fill=00000000 | rows=[40] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G41 | value='0.81' | fill=00000000 | rows=[40] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H41 | value='0.907' | fill=00000000 | rows=[40] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I41 | value='0.237' | fill=00000000 | rows=[40] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J41 | value='0.813' | fill=00000000 | rows=[40] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K41 | value='0.91' | fill=00000000 | rows=[40] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L41 | value='2.835' | fill=00000000 | rows=[40] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M41 | value='0.119' | fill=00000000 | rows=[40] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N41 | value='3.381' | fill=00000000 | rows=[40] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O41 | value='0.833' | fill=00000000 | rows=[40] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P41 | value='0.153' | fill=00000000 | rows=[40] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q41 | value='3.087' | fill=00000000 | rows=[40] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R41 | value='0.914' | fill=00000000 | rows=[40] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S41 | value='0.708' | fill=00000000 | rows=[40] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T41 | value='0.054' | fill=00000000 | rows=[40] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U41 | value='0.754' | fill=00000000 | rows=[40] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V41 | value='0.934' | fill=00000000 | rows=[40] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W41 | value='0.04' | fill=00000000 | rows=[40] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X41 | value='0.702' | fill=00000000 | rows=[40] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y41 | value='1' | fill=00000000 | rows=[40] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z41 | value='0.818' | fill=00000000 | rows=[40] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA41 | value='0.326' | fill=00000000 | rows=[40] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB41 | value='0.774' | fill=00000000 | rows=[40] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC41 | value='1' | fill=00000000 | rows=[40] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD41 | value='0.303' | fill=00000000 | rows=[40] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE41 | value='0.761' | fill=00000000 | rows=[40] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF41 | value='1' | fill=00000000 | rows=[40] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG41 | value='0.833' | fill=00000000 | rows=[40] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH41 | value='0.492' | fill=00000000 | rows=[40] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI41 | value='0.95' | fill=00000000 | rows=[40] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ41 | value='0.745' | fill=00000000 | rows=[40] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK41 | value='0.466' | fill=00000000 | rows=[40] | cols=[36] | col_header=False | row_header=False | metadata=False
