=== environment-table19.xlsx ===
Cell A1 | value='Species of animal' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell C193 | value='860' | fill=00000000 | rows=[192] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D193 | value='-' | fill=00000000 | rows=[192] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E193 | value='-' | fill=00000000 | rows=[192] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F193 | value='860' | fill=FF00B0F0 | rows=[192] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B194 | value='Applied studies' | fill=47 | rows=[193] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C194 | value='29' | fill=47 | rows=[193] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D194 | value='-' | fill=47 | rows=[193] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E194 | value='-' | fill=47 | rows=[193] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F194 | value='29' | fill=FF00B0F0 | rows=[193] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B195 | value='Safety' | fill=00000000 | rows=[194] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C195 | value='-' | fill=00000000 | rows=[194] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D195 | value='-' | fill=00000000 | rows=[194] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E195 | value='-' | fill=00000000 | rows=[194] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F195 | value='0' | fill=FF00B0F0 | rows=[194] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B196 | value='Other  uses' | fill=47 | rows=[195] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C196 | value='-' | fill=47 | rows=[195] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D196 | value='-' | fill=47 | rows=[195] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E196 | value='-' | fill=47 | rows=[195] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F196 | value='0' | fill=FF00B0F0 | rows=[195] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B197 | value='Breeding of GM or HM' | fill=00000000 | rows=[196] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C197 | value='-' | fill=00000000 | rows=[196] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D197 | value='-' | fill=00000000 | rows=[196] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E197 | value='-' | fill=00000000 | rows=[196] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F197 | value='0' | fill=FF00B0F0 | rows=[196] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B198 | value='Total' | fill=43 | rows=[197] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C198 | value='889' | fill=43 | rows=[197] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D198 | value='0' | fill=43 | rows=[197] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E198 | value='0' | fill=43 | rows=[197] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F198 | value='889' | fill=FF00B0F0 | rows=[197] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A199 | value='Amphibian' | fill=FF00B050 | rows=[198, 199, 200, 201, 202, 203] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B199 | value='Fundamental biological research' | fill=FF00B050 | rows=[198] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C199 | value='11563' | fill=00000000 | rows=[198] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D199 | value='78' | fill=00000000 | rows=[198] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E199 | value='226' | fill=00000000 | rows=[198] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F199 | value='11867' | fill=FF00B0F0 | rows=[198] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B200 | value='Applied studies' | fill=FF00B050 | rows=[199] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C200 | value='0' | fill=47 | rows=[199] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D200 | value='0' | fill=47 | rows=[199] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E200 | value='0' | fill=47 | rows=[199] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F200 | value='0' | fill=FF00B0F0 | rows=[199] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B201 | value='Safety' | fill=FF00B050 | rows=[200] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C201 | value='419' | fill=00000000 | rows=[200] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D201 | value='0' | fill=00000000 | rows=[200] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E201 | value='0' | fill=00000000 | rows=[200] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F201 | value='419' | fill=FF00B0F0 | rows=[200] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B202 | value='Other  uses' | fill=FF00B050 | rows=[201] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C202 | value='0' | fill=47 | rows=[201] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D202 | value='0' | fill=47 | rows=[201] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E202 | value='0' | fill=47 | rows=[201] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F202 | value='0' | fill=FF00B0F0 | rows=[201] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B203 | value='Breeding of GM or HM' | fill=FF00B050 | rows=[202] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C203 | value='20' | fill=00000000 | rows=[202] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D203 | value='2792' | fill=00000000 | rows=[202] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E203 | value='817' | fill=00000000 | rows=[202] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F203 | value='3629' | fill=FF00B0F0 | rows=[202] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B204 | value='Total' | fill=FF00B0F0 | rows=[203] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C204 | value='12002' | fill=FF00B0F0 | rows=[203] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D204 | value='2870' | fill=FF00B0F0 | rows=[203] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E204 | value='1043' | fill=FF00B0F0 | rows=[203] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F204 | value='15915' | fill=FF00B0F0 | rows=[203] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A205 | value='Fish' | fill=FF00B050 | rows=[204, 205, 206, 207, 208, 209] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B205 | value='Fundamental biological research' | fill=FF00B050 | rows=[204] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C205 | value='319562' | fill=00000000 | rows=[204] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D205 | value='2461' | fill=00000000 | rows=[204] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E205 | value='20419' | fill=00000000 | rows=[204] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F205 | value='342442' | fill=FF00B0F0 | rows=[204] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B206 | value='Applied studies' | fill=FF00B050 | rows=[205] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C206 | value='21666' | fill=47 | rows=[205] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D206 | value='0' | fill=47 | rows=[205] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E206 | value='40' | fill=47 | rows=[205] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F206 | value='21706' | fill=FF00B0F0 | rows=[205] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B207 | value='Safety' | fill=FF00B050 | rows=[206] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C207 | value='58908' | fill=00000000 | rows=[206] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D207 | value='0' | fill=00000000 | rows=[206] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E207 | value='0' | fill=00000000 | rows=[206] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F207 | value='58908' | fill=FF00B0F0 | rows=[206] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B208 | value='Other  uses' | fill=FF00B050 | rows=[207] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C208 | value='0' | fill=47 | rows=[207] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D208 | value='0' | fill=47 | rows=[207] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E208 | value='23' | fill=47 | rows=[207] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F208 | value='23' | fill=FF00B0F0 | rows=[207] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B209 | value='Breeding of GM or HM' | fill=FF00B050 | rows=[208] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C209 | value='5993' | fill=00000000 | rows=[208] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D209 | value='35972' | fill=00000000 | rows=[208] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E209 | value='98859' | fill=00000000 | rows=[208] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F209 | value='140824' | fill=FF00B0F0 | rows=[208] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B210 | value='Total' | fill=FF00B0F0 | rows=[209] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C210 | value='406129' | fill=FF00B0F0 | rows=[209] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D210 | value='38433' | fill=FF00B0F0 | rows=[209] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E210 | value='119341' | fill=FF00B0F0 | rows=[209] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F210 | value='563903' | fill=FF00B0F0 | rows=[209] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A211 | value='Cephalopod' | fill=FF00B050 | rows=[210] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B211 | value='Fundamental biological research' | fill=00000000 | rows=[210] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B212 | value='Applied studies' | fill=00000000 | rows=[211] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B213 | value='Safety' | fill=00000000 | rows=[212] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B214 | value='Other  uses' | fill=00000000 | rows=[213] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B215 | value='Breeding' | fill=00000000 | rows=[214] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B216 | value='Total' | fill=00000000 | rows=[215] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell A217 | value='All species' | fill=FF00B050 | rows=[216, 217, 218, 219, 220, 221] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B217 | value='Fundamental biological research' | fill=FF00B050 | rows=[216] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C217 | value='785248' | fill=00000000 | rows=[216] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D217 | value='56462' | fill=00000000 | rows=[216] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E217 | value='497163' | fill=00000000 | rows=[216] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F217 | value='1338873' | fill=FF00B0F0 | rows=[216] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B218 | value='Applied studies' | fill=FF00B050 | rows=[217] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C218 | value='597900' | fill=47 | rows=[217] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D218 | value='40374' | fill=47 | rows=[217] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E218 | value='31534' | fill=47 | rows=[217] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F218 | value='669808' | fill=FF00B0F0 | rows=[217] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B219 | value='Safety' | fill=FF00B050 | rows=[218] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C219 | value='116631' | fill=00000000 | rows=[218] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D219 | value='0' | fill=00000000 | rows=[218] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E219 | value='185' | fill=00000000 | rows=[218] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F219 | value='116816' | fill=FF00B0F0 | rows=[218] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B220 | value='Other  uses' | fill=FF00B050 | rows=[219] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C220 | value='47743' | fill=47 | rows=[219] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D220 | value='0' | fill=47 | rows=[219] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E220 | value='1804' | fill=47 | rows=[219] | cols=[4] | col_header=False | row_header=False | metadata=False
