=== economy-table22.xlsx ===
Cell A1 | value='Code' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell E162 | value='4854' | fill=00000000 | rows=[161] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F162 | value='5178' | fill=00000000 | rows=[161] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G162 | value='5229' | fill=00000000 | rows=[161] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H162 | value='4006' | fill=00000000 | rows=[161] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I162 | value='4953' | fill=00000000 | rows=[161] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J162 | value='5934' | fill=00000000 | rows=[161] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K162 | value='7333' | fill=00000000 | rows=[161] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L162 | value='8256' | fill=00000000 | rows=[161] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M162 | value='8385' | fill=00000000 | rows=[161] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N162 | value='8456' | fill=00000000 | rows=[161] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A163 | value='E06000055' | fill=FF00B0F0 | rows=[162] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B163 | value='Bedford' | fill=FF00B050 | rows=[162] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C163 | value='Unitary Authority' | fill=FF00B050 | rows=[162] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D163 | value='108' | fill=00000000 | rows=[162] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E163 | value='119' | fill=00000000 | rows=[162] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F163 | value='148' | fill=00000000 | rows=[162] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G163 | value='139' | fill=00000000 | rows=[162] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H163 | value='134' | fill=00000000 | rows=[162] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I163 | value='152' | fill=00000000 | rows=[162] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J163 | value='189' | fill=00000000 | rows=[162] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K163 | value='211' | fill=00000000 | rows=[162] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L163 | value='271' | fill=00000000 | rows=[162] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M163 | value='238' | fill=00000000 | rows=[162] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N163 | value='253' | fill=00000000 | rows=[162] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A164 | value='E06000056' | fill=FF00B0F0 | rows=[163] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B164 | value='Central Bedfordshire' | fill=FF00B050 | rows=[163] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C164 | value='Unitary Authority' | fill=FF00B050 | rows=[163] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D164 | value='258' | fill=00000000 | rows=[163] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E164 | value='189' | fill=00000000 | rows=[163] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F164 | value='246' | fill=00000000 | rows=[163] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G164 | value='245' | fill=00000000 | rows=[163] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H164 | value='165' | fill=00000000 | rows=[163] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I164 | value='188' | fill=00000000 | rows=[163] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J164 | value='225' | fill=00000000 | rows=[163] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K164 | value='280' | fill=00000000 | rows=[163] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L164 | value='322' | fill=00000000 | rows=[163] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M164 | value='362' | fill=00000000 | rows=[163] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N164 | value='340' | fill=00000000 | rows=[163] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A165 | value='E06000032' | fill=FF00B0F0 | rows=[164] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B165 | value='Luton' | fill=FF00B050 | rows=[164] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C165 | value='Unitary Authority' | fill=FF00B050 | rows=[164] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D165 | value='149' | fill=00000000 | rows=[164] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E165 | value='177' | fill=00000000 | rows=[164] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F165 | value='151' | fill=00000000 | rows=[164] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G165 | value='174' | fill=00000000 | rows=[164] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H165 | value='119' | fill=00000000 | rows=[164] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I165 | value='175' | fill=00000000 | rows=[164] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J165 | value='195' | fill=00000000 | rows=[164] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K165 | value='222' | fill=00000000 | rows=[164] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L165 | value='252' | fill=00000000 | rows=[164] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M165 | value='289' | fill=00000000 | rows=[164] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N165 | value='315' | fill=00000000 | rows=[164] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A166 | value='E06000031' | fill=FF00B0F0 | rows=[165] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B166 | value='Peterborough' | fill=FF00B050 | rows=[165] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C166 | value='Unitary Authority' | fill=FF00B050 | rows=[165] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D166 | value='177' | fill=00000000 | rows=[165] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E166 | value='177' | fill=00000000 | rows=[165] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F166 | value='264' | fill=00000000 | rows=[165] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G166 | value='215' | fill=00000000 | rows=[165] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H166 | value='147' | fill=00000000 | rows=[165] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I166 | value='230' | fill=00000000 | rows=[165] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J166 | value='257' | fill=00000000 | rows=[165] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K166 | value='410' | fill=00000000 | rows=[165] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L166 | value='362' | fill=00000000 | rows=[165] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M166 | value='393' | fill=00000000 | rows=[165] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N166 | value='437' | fill=00000000 | rows=[165] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A167 | value='E06000033' | fill=FF00B0F0 | rows=[166] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B167 | value='Southend-on-Sea' | fill=FF00B050 | rows=[166] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C167 | value='Unitary Authority' | fill=FF00B050 | rows=[166] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D167 | value='113' | fill=00000000 | rows=[166] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E167 | value='163' | fill=00000000 | rows=[166] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F167 | value='142' | fill=00000000 | rows=[166] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G167 | value='183' | fill=00000000 | rows=[166] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H167 | value='127' | fill=00000000 | rows=[166] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I167 | value='202' | fill=00000000 | rows=[166] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J167 | value='206' | fill=00000000 | rows=[166] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K167 | value='227' | fill=00000000 | rows=[166] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L167 | value='280' | fill=00000000 | rows=[166] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M167 | value='261' | fill=00000000 | rows=[166] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N167 | value='290' | fill=00000000 | rows=[166] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A168 | value='E06000034' | fill=FF00B0F0 | rows=[167] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B168 | value='Thurrock' | fill=FF00B050 | rows=[167] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C168 | value='Unitary Authority' | fill=FF00B050 | rows=[167] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D168 | value='170' | fill=00000000 | rows=[167] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E168 | value='173' | fill=00000000 | rows=[167] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F168 | value='192' | fill=00000000 | rows=[167] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G168 | value='184' | fill=00000000 | rows=[167] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H168 | value='110' | fill=00000000 | rows=[167] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I168 | value='127' | fill=00000000 | rows=[167] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J168 | value='224' | fill=00000000 | rows=[167] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K168 | value='237' | fill=00000000 | rows=[167] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L168 | value='265' | fill=00000000 | rows=[167] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M168 | value='266' | fill=00000000 | rows=[167] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N168 | value='262' | fill=00000000 | rows=[167] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A169 | value='E10000003' | fill=FF00B0F0 | rows=[168] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B169 | value='Cambridgeshire' | fill=FF00B050 | rows=[168] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C169 | value='County' | fill=FF00B050 | rows=[168] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D169 | value='448' | fill=00000000 | rows=[168] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E169 | value='482' | fill=00000000 | rows=[168] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F169 | value='490' | fill=00000000 | rows=[168] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G169 | value='471' | fill=00000000 | rows=[168] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H169 | value='388' | fill=00000000 | rows=[168] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I169 | value='493' | fill=00000000 | rows=[168] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J169 | value='552' | fill=00000000 | rows=[168] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K169 | value='686' | fill=00000000 | rows=[168] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L169 | value='819' | fill=00000000 | rows=[168] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M169 | value='855' | fill=00000000 | rows=[168] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N169 | value='786' | fill=00000000 | rows=[168] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A170 | value='E07000008' | fill=FF00B0F0 | rows=[169] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B170 | value='Cambridge' | fill=FF00B050 | rows=[169] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C170 | value='Non-metropolitan District' | fill=FF00B050 | rows=[169] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D170 | value='36' | fill=00000000 | rows=[169] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E170 | value='48' | fill=00000000 | rows=[169] | cols=[4] | col_header=False | row_header=False | metadata=False
